epoch     iter    rate   |  top_cls_loss   reg_loss   |  fuse_cls_loss  reg_loss  |  
-------------------------------------------------------------------------------------
epoch     iter    rate   |  top_cls_loss   reg_loss   |  fuse_cls_loss  reg_loss  |  
-------------------------------------------------------------------------------------
epoch     iter    rate   |  top_cls_loss   reg_loss   |  fuse_cls_loss  reg_loss  |  
-------------------------------------------------------------------------------------
373.0   373   0.0500   |   0.07330   0.17479   |   0.01989   4.11250  
374.0   374   0.0500   |   0.07877   0.39626   |   0.25403   4.16989  
375.0   375   0.0500   |   0.06256   0.12206   |   0.48530   3.59696  
376.0   376   0.0500   |   0.05989   0.19645   |   0.35071   3.60092  
377.0   377   0.0500   |   0.06841   0.22825   |   0.29291   3.70859  
378.0   378   0.0500   |   0.06178   0.43719   |   0.84109   5.01028  
379.0   379   0.0500   |   0.14420   0.49635   |   0.31982   4.14045  
380.0   380   0.0500   |   0.13786   0.58484   |   0.39896   5.20680  
381.0   381   0.0500   |   0.06992   0.23226   |   0.37069   5.79797  
382.0   382   0.0500   |   0.09542   0.20982   |   0.17745   5.53866  
383.0   383   0.0500   |   0.08497   0.46845   |   0.19319   5.67303  
384.0   384   0.0500   |   0.13608   0.39746   |   0.33099   4.42819  
385.0   385   0.0500   |   0.14570   0.33182   |   0.16360   3.35909  
386.0   386   0.0500   |   0.10066   0.16062   |   0.16253   4.47870  
387.0   387   0.0500   |   0.06222   0.28427   |   0.26459   3.96917  
388.0   388   0.0500   |   0.05907   0.27424   |   0.15528   3.89680  
389.0   389   0.0500   |   0.05628   0.46102   |   0.30463   4.11926  
390.0   390   0.0500   |   0.06132   0.34866   |   0.32350   4.36611  
391.0   391   0.0500   |   0.06620   0.37113   |   0.26019   4.10641  
392.0   392   0.0500   |   0.07787   0.21499   |   0.21867   2.99700  
393.0   393   0.0500   |   0.06150   0.23244   |   0.18466   5.13132  
394.0   394   0.0500   |   0.07611   0.47732   |   0.33205   5.67403  
395.0   395   0.0500   |   0.07045   0.14016   |   0.15578   4.60182  
396.0   396   0.0500   |   0.06328   0.32406   |   0.23079   3.13793  
397.0   397   0.0500   |   0.07880   0.42872   |   0.52092   3.41881  
398.0   398   0.0500   |   0.13595   0.74080   |   0.47024   4.31945  
epoch     iter    rate   |  top_cls_loss   reg_loss   |  fuse_cls_loss  reg_loss  |  
-------------------------------------------------------------------------------------
0.0   0   0.0500   |   0.02427   0.20936   |   0.04647   0.84538  
1.0   1   0.0500   |   0.01669   0.39512   |   0.31085   1.07066  
2.0   2   0.0500   |   0.00946   0.25378   |   0.09419   1.30946  
3.0   3   0.0500   |   0.00884   0.14433   |   0.16777   1.10177  
4.0   4   0.0500   |   0.00937   0.12495   |   0.11524   1.00365  
5.0   5   0.0500   |   0.00573   0.07533   |   0.16532   1.16746  
6.0   6   0.0500   |   0.00955   0.13122   |   0.04029   0.98795  
7.0   7   0.0500   |   0.03251   0.09914   |   0.13196   1.20670  
8.0   8   0.0500   |   0.03356   0.24663   |   0.09067   1.16546  
9.0   9   0.0500   |   0.01538   0.26939   |   0.14755   0.91074  
10.0   10   0.0500   |   0.00652   0.22368   |   0.12549   1.34445  
11.0   11   0.0500   |   0.01364   0.31043   |   0.39347   1.33653  
12.0   12   0.0500   |   0.00608   0.10339   |   0.06419   1.24447  
13.0   13   0.0500   |   0.02137   0.10699   |   0.15922   1.28724  
14.0   14   0.0500   |   0.02234   0.22623   |   0.41936   1.11473  
15.0   15   0.0500   |   0.03428   0.11947   |   0.10818   1.50724  
16.0   16   0.0500   |   0.02483   0.18878   |   0.16383   0.87432  
17.0   17   0.0500   |   0.03485   0.09571   |   0.12341   0.84520  
18.0   18   0.0500   |   0.01105   0.24681   |   0.11178   1.10534  
19.0   19   0.0500   |   0.01128   0.35037   |   0.19801   0.95714  
20.0   20   0.0500   |   0.02257   0.27735   |   0.11677   0.90557  
21.0   21   0.0500   |   0.01028   0.17430   |   0.15671   1.22174  
22.0   22   0.0500   |   0.01352   0.12865   |   0.17199   1.23603  
23.0   23   0.0500   |   0.00997   0.03927   |   0.10372   1.15465  
24.0   24   0.0500   |   0.01759   0.13033   |   0.17294   0.92740  
25.0   25   0.0500   |   0.02355   0.30269   |   0.09493   0.76161  
26.0   26   0.0500   |   0.01941   0.19832   |   0.07806   1.21397  
27.0   27   0.0500   |   0.01498   0.16030   |   0.03585   0.97899  
28.0   28   0.0500   |   0.02531   0.12047   |   0.19622   1.00564  
29.0   29   0.0500   |   0.01249   0.15383   |   0.12588   1.32592  
30.0   30   0.0500   |   0.01178   0.05829   |   0.23518   1.25154  
31.0   31   0.0500   |   0.01150   0.17974   |   0.14602   1.45729  
32.0   32   0.0500   |   0.00767   0.21563   |   0.12250   1.18986  
33.0   33   0.0500   |   0.00460   0.10003   |   0.18638   1.57675  
34.0   34   0.0500   |   0.02051   0.37879   |   0.06740   1.14017  
35.0   35   0.0500   |   0.01918   0.40298   |   0.17060   1.24670  
36.0   36   0.0500   |   0.02516   0.25742   |   0.23202   1.29508  
37.0   37   0.0500   |   0.01302   0.17415   |   0.11676   1.26251  
38.0   38   0.0500   |   0.00663   0.13155   |   0.07274   1.18296  
39.0   39   0.0500   |   0.02872   0.25112   |   0.15867   1.65115  
40.0   40   0.0500   |   0.00566   0.09375   |   0.09770   1.53862  
41.0   41   0.0500   |   0.01448   0.34913   |   0.14062   1.51537  
42.0   42   0.0500   |   0.00625   0.17246   |   0.06925   1.40798  
43.0   43   0.0500   |   0.00473   0.10778   |   0.12789   1.02652  
44.0   44   0.0500   |   0.00617   0.19580   |   0.04516   1.09575  
45.0   45   0.0500   |   0.00429   0.05325   |   0.14401   1.20869  
46.0   46   0.0500   |   0.02695   0.19582   |   0.12091   1.05839  
47.0   47   0.0500   |   0.02098   0.10366   |   0.17602   1.01589  
48.0   48   0.0500   |   0.00504   0.11135   |   0.06667   0.85285  
49.0   49   0.0500   |   0.00953   0.13542   |   0.22731   1.16226  
50.0   50   0.0500   |   0.00543   0.06794   |   0.11535   1.22690  
51.0   51   0.0500   |   0.01194   0.27781   |   0.18907   1.87870  
52.0   52   0.0500   |   0.03817   0.22875   |   0.15636   2.14961  
53.0   53   0.0500   |   0.02262   0.40106   |   0.28996   1.21487  
54.0   54   0.0500   |   0.03580   0.40484   |   0.16127   1.22234  
55.0   55   0.0500   |   0.00883   0.14674   |   0.08860   1.07150  
56.0   56   0.0500   |   0.02038   0.10668   |   0.07824   1.33361  
57.0   57   0.0500   |   0.00811   0.29411   |   0.08545   1.84121  
58.0   58   0.0500   |   0.01995   0.15476   |   0.13460   1.15165  
59.0   59   0.0500   |   0.01309   0.09893   |   0.08698   1.48266  
60.0   60   0.0500   |   0.02145   0.13880   |   0.10957   1.40988  
61.0   61   0.0500   |   0.00984   0.02899   |   0.13295   1.14694  
62.0   62   0.0500   |   0.00815   0.03061   |   0.18619   1.06161  
63.0   63   0.0500   |   0.01642   0.14268   |   0.25242   1.55356  
64.0   64   0.0500   |   0.02247   0.10691   |   0.16355   1.17479  
65.0   65   0.0500   |   0.02890   0.16682   |   0.07381   1.12337  
66.0   66   0.0500   |   0.03479   0.09927   |   0.14908   1.79004  
67.0   67   0.0500   |   0.00753   0.21276   |   0.18386   1.21063  
68.0   68   0.0500   |   0.01267   0.18053   |   0.09116   1.30436  
69.0   69   0.0500   |   0.00487   0.04845   |   0.31424   1.06829  
70.0   70   0.0500   |   0.01007   0.06883   |   0.53720   1.34232  
71.0   71   0.0500   |   0.00831   0.12468   |   0.16133   1.07630  
72.0   72   0.0500   |   0.00425   0.16003   |   0.18306   1.15324  
73.0   73   0.0500   |   0.01193   0.03024   |   0.08263   0.81205  
74.0   74   0.0500   |   0.03492   0.22472   |   0.24066   1.15833  
75.0   75   0.0500   |   0.02156   0.12048   |   0.13343   1.16181  
76.0   76   0.0500   |   0.00818   0.07639   |   0.23702   1.11217  
77.0   77   0.0500   |   0.00986   0.09296   |   0.17638   0.92804  
78.0   78   0.0500   |   0.01183   0.07212   |   0.14552   0.94479  
79.0   79   0.0500   |   0.02795   0.12668   |   0.11152   0.99592  
80.0   80   0.0500   |   0.00705   0.18156   |   0.31236   1.82826  
81.0   81   0.0500   |   0.01633   0.20102   |   0.11881   1.45122  
82.0   82   0.0500   |   0.00845   0.12272   |   0.14705   0.92494  
83.0   83   0.0500   |   0.01786   0.09924   |   0.17985   1.18610  
84.0   84   0.0500   |   0.01914   0.21019   |   0.09164   1.12192  
85.0   85   0.0500   |   0.01259   0.09254   |   0.11201   0.95166  
86.0   86   0.0500   |   0.00503   0.07604   |   0.20998   1.27607  
87.0   87   0.0500   |   0.00956   0.17823   |   0.07225   1.28273  
88.0   88   0.0500   |   0.01371   0.08297   |   0.09099   1.39782  
89.0   89   0.0500   |   0.02903   0.05336   |   0.06449   2.24962  
90.0   90   0.0500   |   0.03454   0.14909   |   0.08916   2.06020  
91.0   91   0.0500   |   0.00714   0.10950   |   0.08575   1.61041  
92.0   92   0.0500   |   0.00722   0.13295   |   0.08735   0.73895  
93.0   93   0.0500   |   0.01283   0.07271   |   0.08616   1.00191  
94.0   94   0.0500   |   0.01937   0.13038   |   0.19294   1.55722  
95.0   95   0.0500   |   0.00792   0.10058   |   0.06568   0.84251  
96.0   96   0.0500   |   0.02811   0.22344   |   0.13871   1.50981  
97.0   97   0.0500   |   0.02568   0.14886   |   0.08738   1.14734  
98.0   98   0.0500   |   0.00527   0.13601   |   0.06326   1.42347  
99.0   99   0.0500   |   0.01240   0.05205   |   0.14055   1.87111  
100.0   100   0.0500   |   0.01141   0.05289   |   0.07453   1.24589  
101.0   101   0.0500   |   0.03669   0.12028   |   0.15306   1.27661  
102.0   102   0.0500   |   0.00519   0.16162   |   0.07166   1.45157  
103.0   103   0.0500   |   0.02137   0.18883   |   0.17794   1.33614  
104.0   104   0.0500   |   0.00453   0.05776   |   0.12289   1.43974  
105.0   105   0.0500   |   0.00964   0.14490   |   0.09930   1.12186  
106.0   106   0.0500   |   0.01375   0.08687   |   0.11896   0.97883  
107.0   107   0.0500   |   0.00903   0.09521   |   0.10019   1.27259  
108.0   108   0.0500   |   0.02591   0.05718   |   0.10072   1.22377  
109.0   109   0.0500   |   0.02543   0.06684   |   0.23117   0.88945  
110.0   110   0.0500   |   0.01440   0.15672   |   0.21212   1.00743  
111.0   111   0.0500   |   0.02380   0.22231   |   0.18695   1.45415  
112.0   112   0.0500   |   0.01336   0.08784   |   0.21510   1.46173  
113.0   113   0.0500   |   0.00768   0.22010   |   0.17836   0.74941  
114.0   114   0.0500   |   0.01297   0.06117   |   0.23242   1.79080  
115.0   115   0.0500   |   0.00840   0.04093   |   0.13651   0.89014  
116.0   116   0.0500   |   0.02311   0.08598   |   0.15506   1.44802  
117.0   117   0.0500   |   0.00643   0.21211   |   0.05070   1.08680  
118.0   118   0.0500   |   0.03132   0.08797   |   0.06551   1.05569  
119.0   119   0.0500   |   0.00937   0.20469   |   0.13446   1.11817  
120.0   120   0.0500   |   0.04178   0.21952   |   0.18648   0.79341  
121.0   121   0.0500   |   0.01064   0.12685   |   0.20881   0.87198  
122.0   122   0.0500   |   0.01230   0.06392   |   0.14783   0.78523  
123.0   123   0.0500   |   0.01661   0.15801   |   0.09688   0.86320  
124.0   124   0.0500   |   0.00962   0.18887   |   0.13636   0.90790  
125.0   125   0.0500   |   0.00973   0.07608   |   0.06986   1.11460  
126.0   126   0.0500   |   0.02086   0.13058   |   0.10155   0.93173  
127.0   127   0.0500   |   0.00727   0.10552   |   0.08459   0.90183  
128.0   128   0.0500   |   0.01461   0.08690   |   0.08960   0.69850  
129.0   129   0.0500   |   0.02982   0.07509   |   0.13874   1.13821  
130.0   130   0.0500   |   0.00486   0.11235   |   0.07573   1.26347  
131.0   131   0.0500   |   0.03530   0.12856   |   0.12827   0.84285  
132.0   132   0.0500   |   0.00449   0.09256   |   0.13103   1.07831  
133.0   133   0.0500   |   0.01621   0.05404   |   0.10770   1.06361  
134.0   134   0.0500   |   0.02143   0.10040   |   0.08903   0.97861  
135.0   135   0.0500   |   0.01906   0.22858   |   0.10572   1.25427  
136.0   136   0.0500   |   0.01422   0.11930   |   0.05144   0.86828  
epoch     iter    rate   |  top_cls_loss   reg_loss   |  fuse_cls_loss  reg_loss  |  
-------------------------------------------------------------------------------------
epoch     iter    rate   |  top_cls_loss   reg_loss   |  fuse_cls_loss  reg_loss  |  
-------------------------------------------------------------------------------------
epoch     iter    rate   |  top_cls_loss   reg_loss   |  fuse_cls_loss  reg_loss  |  
-------------------------------------------------------------------------------------
epoch     iter    rate   |  top_cls_loss   reg_loss   |  fuse_cls_loss  reg_loss  |  
-------------------------------------------------------------------------------------
0.0   0   0.0500   |   0.01150   0.13267   |   0.08607   0.98217  
1.0   1   0.0500   |   0.01798   0.12839   |   0.19785   0.92897  
2.0   2   0.0500   |   0.01358   0.15632   |   0.18423   0.97288  
3.0   3   0.0500   |   0.00578   0.10809   |   0.21922   1.01623  
4.0   4   0.0500   |   0.01303   0.24487   |   0.08866   1.05825  
5.0   5   0.0500   |   0.01667   0.16582   |   0.08693   1.16077  
6.0   6   0.0500   |   0.00793   0.11006   |   0.09102   0.99281  
7.0   7   0.0500   |   0.01283   0.18961   |   0.04608   0.78512  
8.0   8   0.0500   |   0.01228   0.08744   |   0.06657   1.48000  
9.0   9   0.0500   |   0.01000   0.03013   |   0.08026   1.62255  
10.0   10   0.0500   |   0.00762   0.04401   |   0.13656   1.19390  
11.0   11   0.0500   |   0.00618   0.03682   |   0.22615   1.11609  
12.0   12   0.0500   |   0.01849   0.14764   |   0.04748   0.98525  
13.0   13   0.0500   |   0.01572   0.13684   |   0.12015   1.04511  
14.0   14   0.0500   |   0.01598   0.02284   |   0.05972   1.17971  
15.0   15   0.0500   |   0.01016   0.04580   |   0.05495   1.05546  
16.0   16   0.0500   |   0.01891   0.04675   |   0.10801   0.95275  
17.0   17   0.0500   |   0.00808   0.07903   |   0.11517   1.12791  
18.0   18   0.0500   |   0.00923   0.03121   |   0.13464   0.93743  
19.0   19   0.0500   |   0.00957   0.04065   |   0.10646   1.02960  
20.0   20   0.0500   |   0.01973   0.04488   |   0.09077   1.27223  
21.0   21   0.0500   |   0.01189   0.06935   |   0.09408   0.85058  
22.0   22   0.0500   |   0.00475   0.05205   |   0.10312   1.03537  
23.0   23   0.0500   |   0.01160   0.05347   |   0.17868   1.57878  
24.0   24   0.0500   |   0.01347   0.07245   |   0.29712   2.22602  
25.0   25   0.0500   |   0.00663   0.06057   |   0.19420   1.73974  
26.0   26   0.0500   |   0.00745   0.03991   |   0.09671   1.09179  
27.0   27   0.0500   |   0.00998   0.09301   |   0.12741   1.33821  
28.0   28   0.0500   |   0.01211   0.12000   |   0.10796   1.30692  
29.0   29   0.0500   |   0.00780   0.18312   |   0.04864   1.17828  
30.0   30   0.0500   |   0.02532   0.09061   |   0.07842   1.22081  
31.0   31   0.0500   |   0.00604   0.30903   |   0.16578   1.21688  
32.0   32   0.0500   |   0.00850   0.20153   |   0.15553   0.83260  
33.0   33   0.0500   |   0.02364   0.13158   |   0.10733   0.93430  
34.0   34   0.0500   |   0.01233   0.17808   |   0.18811   1.21981  
35.0   35   0.0500   |   0.00514   0.19070   |   0.18805   1.13017  
36.0   36   0.0500   |   0.00925   0.14864   |   0.10595   1.31738  
37.0   37   0.0500   |   0.00483   0.12069   |   0.20129   1.14020  
38.0   38   0.0500   |   0.00495   0.19174   |   0.18340   1.16977  
39.0   39   0.0500   |   0.00898   0.07612   |   0.08512   1.27391  
40.0   40   0.0500   |   0.00927   0.09798   |   0.11909   1.12365  
41.0   41   0.0500   |   0.01066   0.11100   |   0.08933   0.91301  
42.0   42   0.0500   |   0.01974   0.13853   |   0.07352   1.07629  
43.0   43   0.0500   |   0.01514   0.14775   |   0.05288   1.21850  
44.0   44   0.0500   |   0.00884   0.15693   |   0.06052   1.44639  
45.0   45   0.0500   |   0.01666   0.35235   |   0.05660   1.36477  
46.0   46   0.0500   |   0.01170   0.37326   |   0.17275   1.66937  
47.0   47   0.0500   |   0.00875   0.35745   |   0.19842   1.64735  
48.0   48   0.0500   |   0.01142   0.19978   |   0.14068   1.41266  
49.0   49   0.0500   |   0.00894   0.26000   |   0.06699   1.89234  
50.0   50   0.0500   |   0.01042   0.23483   |   0.14072   1.27681  
51.0   51   0.0500   |   0.00760   0.15761   |   0.04024   1.47498  
52.0   52   0.0500   |   0.01239   0.13563   |   0.11097   1.45288  
53.0   53   0.0500   |   0.00558   0.12928   |   0.07560   1.68982  
54.0   54   0.0500   |   0.00516   0.21821   |   0.07327   1.65796  
55.0   55   0.0500   |   0.01241   0.11878   |   0.16313   1.39305  
56.0   56   0.0500   |   0.00940   0.10475   |   0.12068   1.32861  
57.0   57   0.0500   |   0.00702   0.06339   |   0.16503   1.30764  
58.0   58   0.0500   |   0.00707   0.06970   |   0.06108   1.44356  
59.0   59   0.0500   |   0.02502   0.04747   |   0.05799   1.25919  
60.0   60   0.0500   |   0.05599   0.09494   |   0.05411   1.47616  
61.0   61   0.0500   |   0.01585   0.03387   |   0.05586   1.33222  
62.0   62   0.0500   |   0.01996   0.03181   |   0.07230   1.72542  
63.0   63   0.0500   |   0.02348   0.14077   |   0.06788   2.53517  
64.0   64   0.0500   |   0.01607   0.04670   |   0.09652   1.85267  
65.0   65   0.0500   |   0.01185   0.03276   |   0.05071   2.17281  
66.0   66   0.0500   |   0.01693   0.02869   |   0.06925   1.44994  
67.0   67   0.0500   |   0.02550   0.07741   |   0.06413   2.13059  
68.0   68   0.0500   |   0.03651   0.04854   |   0.05337   1.65578  
69.0   69   0.0500   |   0.01961   0.03003   |   0.07570   2.43760  
70.0   70   0.0500   |   0.01228   0.06382   |   0.13206   1.73106  
71.0   71   0.0500   |   0.00742   0.03193   |   0.11716   1.68523  
72.0   72   0.0500   |   0.00885   0.07282   |   0.06186   1.38447  
73.0   73   0.0500   |   0.00812   0.06273   |   0.20650   2.03965  
74.0   74   0.0500   |   0.01766   0.08587   |   0.04977   1.54464  
75.0   75   0.0500   |   0.01112   0.07952   |   0.08432   1.53090  
76.0   76   0.0500   |   0.01165   0.03939   |   0.03503   1.57154  
77.0   77   0.0500   |   0.00552   0.01899   |   0.14988   1.57156  
78.0   78   0.0500   |   0.00386   0.03117   |   0.03299   1.44604  
79.0   79   0.0500   |   0.00521   0.03428   |   0.03120   1.12854  
80.0   80   0.0500   |   0.00498   0.03736   |   0.05022   0.96327  
81.0   81   0.0500   |   0.00890   0.06615   |   0.08632   1.11853  
82.0   82   0.0500   |   0.00832   0.07440   |   0.04245   1.18352  
83.0   83   0.0500   |   0.01327   0.06670   |   0.02697   1.33545  
84.0   84   0.0500   |   0.00791   0.02330   |   0.04352   0.98955  
85.0   85   0.0500   |   0.00481   0.03303   |   0.04422   1.06745  
86.0   86   0.0500   |   0.00912   0.04354   |   0.05769   1.04094  
87.0   87   0.0500   |   0.00634   0.04192   |   0.04274   1.17067  
88.0   88   0.0500   |   0.00533   0.02837   |   0.02535   0.97453  
89.0   89   0.0500   |   0.00707   0.02161   |   0.10616   1.15761  
90.0   90   0.0500   |   0.02246   0.03588   |   0.03098   1.70115  
91.0   91   0.0500   |   0.00992   0.01516   |   0.03150   1.17353  
92.0   92   0.0500   |   0.00656   0.01575   |   0.08975   1.20691  
93.0   93   0.0500   |   0.00622   0.03099   |   0.16909   1.39123  
94.0   94   0.0500   |   0.00639   0.35335   |   0.06238   1.32464  
95.0   95   0.0500   |   0.01418   0.39138   |   0.11762   1.49248  
96.0   96   0.0500   |   0.01841   0.63987   |   0.08861   1.25942  
97.0   97   0.0500   |   0.00936   0.43971   |   0.04838   1.37683  
98.0   98   0.0500   |   0.01468   0.43396   |   0.02269   1.11911  
99.0   99   0.0500   |   0.01693   0.69293   |   0.06083   1.32279  
100.0   100   0.0500   |   0.00639   0.22551   |   0.07597   1.44567  
101.0   101   0.0500   |   0.01742   0.32918   |   0.09528   1.09842  
102.0   102   0.0500   |   0.02027   0.19841   |   0.10182   1.42501  
103.0   103   0.0500   |   0.01493   0.54124   |   0.21776   1.64961  
104.0   104   0.0500   |   0.00668   0.56736   |   0.18496   2.05267  
105.0   105   0.0500   |   0.00970   0.62336   |   0.45335   2.02848  
106.0   106   0.0500   |   0.01131   0.60124   |   0.09390   2.46940  
107.0   107   0.0500   |   0.01683   0.43308   |   0.15233   3.18274  
108.0   108   0.0500   |   0.00863   0.17416   |   0.31753   2.20657  
109.0   109   0.0500   |   0.02401   0.34581   |   0.12329   2.94741  
110.0   110   0.0500   |   0.01339   0.25465   |   0.11677   2.23120  
111.0   111   0.0500   |   0.01156   0.21090   |   0.07264   1.65298  
112.0   112   0.0500   |   0.01829   0.11195   |   0.20403   1.27983  
113.0   113   0.0500   |   0.02735   0.14507   |   0.06980   2.57936  
114.0   114   0.0500   |   0.01609   0.11434   |   0.12934   3.01323  
115.0   115   0.0500   |   0.01616   0.14430   |   0.08621   2.62518  
116.0   116   0.0500   |   0.02891   0.21854   |   0.18741   2.85718  
117.0   117   0.0500   |   0.01814   0.17137   |   0.13803   2.62597  
118.0   118   0.0500   |   0.02285   0.19008   |   0.16527   2.73816  
119.0   119   0.0500   |   0.02400   0.19111   |   0.15985   2.41566  
120.0   120   0.0500   |   0.04333   0.26786   |   0.10781   2.23566  
121.0   121   0.0500   |   0.01866   0.20124   |   0.15392   1.87028  
122.0   122   0.0500   |   0.01195   0.22238   |   0.18930   2.34345  
123.0   123   0.0500   |   0.01518   0.13612   |   0.34159   2.15541  
124.0   124   0.0500   |   0.02255   0.08215   |   0.27110   2.51576  
125.0   125   0.0500   |   0.02969   0.15856   |   0.31523   2.35583  
126.0   126   0.0500   |   0.02129   0.18168   |   0.19273   1.80087  
127.0   127   0.0500   |   0.01620   0.22925   |   0.15877   1.74034  
128.0   128   0.0500   |   0.02966   0.13001   |   0.17929   1.52800  
129.0   129   0.0500   |   0.02882   0.18493   |   0.24520   1.66688  
130.0   130   0.0500   |   0.02181   0.10564   |   0.10514   1.75089  
131.0   131   0.0500   |   0.04147   0.13208   |   0.21175   2.17872  
132.0   132   0.0500   |   0.03674   0.15412   |   0.21043   2.10341  
133.0   133   0.0500   |   0.02469   0.11178   |   0.20856   2.14630  
134.0   134   0.0500   |   0.02451   0.10297   |   0.32898   1.76206  
135.0   135   0.0500   |   0.01790   0.13078   |   0.24468   1.98472  
136.0   136   0.0500   |   0.03673   0.09416   |   0.19990   1.53677  
137.0   137   0.0500   |   0.01799   0.10128   |   0.26838   2.01214  
138.0   138   0.0500   |   0.02881   0.15298   |   0.12491   1.66480  
139.0   139   0.0500   |   0.02976   0.17027   |   0.11691   1.36739  
140.0   140   0.0500   |   0.04477   0.13868   |   0.17773   0.97619  
141.0   141   0.0500   |   0.01605   0.08646   |   0.17881   1.20308  
142.0   142   0.0500   |   0.02382   0.10380   |   0.18603   1.58539  
143.0   143   0.0500   |   0.03028   0.08751   |   0.18589   1.78257  
144.0   144   0.0500   |   0.02344   0.09389   |   0.16018   2.15312  
145.0   145   0.0500   |   0.05888   0.14462   |   0.26452   2.11200  
146.0   146   0.0500   |   0.03176   0.18850   |   0.19259   2.03609  
147.0   147   0.0500   |   0.02784   0.15716   |   0.18087   1.95571  
148.0   148   0.0500   |   0.01344   0.10591   |   0.15000   1.79542  
149.0   149   0.0500   |   0.02518   0.10490   |   0.16824   1.37767  
150.0   150   0.0500   |   0.01903   0.08475   |   0.06212   1.24208  
151.0   151   0.0500   |   0.03054   0.16955   |   0.07400   1.06120  
152.0   152   0.0500   |   0.02027   0.12199   |   0.11229   1.10830  
153.0   153   0.0500   |   0.02657   0.12460   |   0.07776   1.01604  
154.0   154   0.0500   |   0.01853   0.11272   |   0.14754   2.62722  
155.0   155   0.0500   |   0.01644   0.15745   |   0.30846   2.47723  
156.0   156   0.0500   |   0.00516   0.14524   |   0.23753   2.69162  
157.0   157   0.0500   |   0.00605   0.13884   |   0.23569   2.47985  
158.0   158   0.0500   |   0.00787   0.13551   |   0.21706   1.80187  
159.0   159   0.0500   |   0.01404   0.21569   |   0.23345   2.62299  
160.0   160   0.0500   |   0.01671   0.13011   |   0.18011   1.46409  
161.0   161   0.0500   |   0.02146   0.17054   |   0.08602   1.64452  
162.0   162   0.0500   |   0.01401   0.15436   |   0.04465   1.51061  
163.0   163   0.0500   |   0.01658   0.16521   |   0.19250   1.31323  
164.0   164   0.0500   |   0.00857   0.08560   |   0.06786   1.69837  
165.0   165   0.0500   |   0.00592   0.07099   |   0.18583   1.72476  
166.0   166   0.0500   |   0.02154   0.17423   |   0.16160   1.45116  
167.0   167   0.0500   |   0.01495   0.17969   |   0.09824   1.37570  
168.0   168   0.0500   |   0.00727   0.06806   |   0.06633   1.29306  
169.0   169   0.0500   |   0.02280   0.07448   |   0.05539   1.32799  
170.0   170   0.0500   |   0.01160   0.15468   |   0.15660   2.28099  
171.0   171   0.0500   |   0.01019   0.18489   |   0.05684   1.95856  
172.0   172   0.0500   |   0.02310   0.24857   |   0.15833   1.54909  
173.0   173   0.0500   |   0.01736   0.16379   |   0.06552   1.35302  
174.0   174   0.0500   |   0.02008   0.13741   |   0.08857   1.99964  
175.0   175   0.0500   |   0.02283   0.11972   |   0.03238   1.69798  
176.0   176   0.0500   |   0.01231   0.08512   |   0.08631   1.66906  
177.0   177   0.0500   |   0.01397   0.05513   |   0.08016   1.55016  
178.0   178   0.0500   |   0.00608   0.06303   |   0.04414   1.71141  
179.0   179   0.0500   |   0.00815   0.05779   |   0.14119   1.89450  
180.0   180   0.0500   |   0.00704   0.05367   |   0.08880   1.95873  
181.0   181   0.0500   |   0.01673   0.07372   |   0.15438   2.09655  
182.0   182   0.0500   |   0.01057   0.31613   |   0.03016   2.49376  
183.0   183   0.0500   |   0.01608   0.27514   |   0.12801   2.72154  
184.0   184   0.0500   |   0.01173   0.21407   |   0.06718   2.21049  
185.0   185   0.0500   |   0.00522   0.45632   |   0.13753   2.47345  
186.0   186   0.0500   |   0.01178   0.15936   |   0.15348   1.91959  
187.0   187   0.0500   |   0.01174   0.27764   |   0.16560   1.82118  
188.0   188   0.0500   |   0.01805   0.17875   |   0.07890   2.85647  
189.0   189   0.0500   |   0.01171   0.13431   |   0.20735   2.75658  
190.0   190   0.0500   |   0.01169   0.09134   |   0.13715   3.32750  
191.0   191   0.0500   |   0.00504   0.13527   |   0.17704   2.48764  
192.0   192   0.0500   |   0.01186   0.23637   |   0.11721   2.81841  
193.0   193   0.0500   |   0.01074   0.12151   |   0.11850   2.54953  
194.0   194   0.0500   |   0.01281   0.10325   |   0.14961   2.53103  
195.0   195   0.0500   |   0.01089   0.08420   |   0.13244   1.82740  
196.0   196   0.0500   |   0.01523   0.17317   |   0.13488   1.78787  
197.0   197   0.0500   |   0.01661   0.17898   |   0.02978   1.50322  
198.0   198   0.0500   |   0.01021   0.21078   |   0.08730   1.81915  
199.0   199   0.0500   |   0.01539   0.31479   |   0.13451   1.83632  
200.0   200   0.0500   |   0.01487   0.30228   |   0.12027   2.02415  
201.0   201   0.0500   |   0.01703   0.28484   |   0.09037   2.07358  
202.0   202   0.0500   |   0.02184   0.21217   |   0.15295   2.12657  
203.0   203   0.0500   |   0.01545   0.35418   |   0.13330   2.20361  
204.0   204   0.0500   |   0.01002   0.26209   |   0.12398   1.66452  
205.0   205   0.0500   |   0.00834   0.18003   |   0.10788   1.70053  
206.0   206   0.0500   |   0.01156   0.19664   |   0.09609   1.81341  
207.0   207   0.0500   |   0.01195   0.19929   |   0.08293   1.78480  
208.0   208   0.0500   |   0.01356   0.29585   |   0.08737   1.69386  
209.0   209   0.0500   |   0.00789   0.28659   |   0.08313   1.69866  
210.0   210   0.0500   |   0.01254   0.12575   |   0.16950   1.64902  
